amfi_code,date,nav,fund_name,fund_house,scheme_category
,2024-09-04,208.9043,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-09-05,210.0836,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-09-06,209.5018,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-09-09,208.709,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-09-10,211.8353,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-09-11,210.1111,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-09-12,211.2842,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-09-13,212.6824,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-09-16,213.118,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-09-17,212.8713,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-09-18,212.1974,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-09-19,211.2903,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-09-20,212.0753,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-09-23,213.6607,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-09-24,212.9454,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-09-25,213.2071,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-09-26,212.393,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-09-27,213.8245,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-09-30,213.8541,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-01,214.2759,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-03,211.1073,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-04,210.645,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-07,205.9307,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-08,209.7125,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-09,211.4618,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-10,211.2075,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-11,211.8682,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-14,212.7061,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-15,214.6767,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-16,214.6138,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-17,212.5836,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-18,212.4258,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-21,209.1812,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-22,204.119,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-23,204.1604,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-24,202.3794,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-25,199.0257,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-28,198.762,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-29,199.6621,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-30,201.17,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-10-31,204.7065,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-11-04,204.1821,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-11-05,203.8845,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-11-06,205.5932,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-11-07,204.9185,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-11-08,202.8558,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-11-11,201.1783,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-11-12,198.665,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-11-13,194.6035,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-11-14,195.8825,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-11-18,194.9632,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-11-19,196.9149,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-11-21,196.0174,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-11-22,196.9679,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-11-25,201.2427,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-11-26,201.5981,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-11-27,202.2303,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-11-28,202.2046,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-11-29,203.2298,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-11-30,203.2306,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-02,203.0662,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-03,205.6142,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-04,206.8799,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-05,206.9634,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-06,207.7793,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-09,209.1188,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-10,210.1936,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-11,210.4887,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-12,209.1364,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-13,209.4705,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-16,209.9361,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-17,209.149,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-18,208.9039,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-19,208.1814,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-20,203.8639,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-23,201.8235,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-24,201.9117,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-26,201.1712,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-27,202.2744,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-30,200.9474,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2024-12-31,202.025,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-01,204.0133,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-02,204.958,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-03,204.7473,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-06,199.9325,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-07,201.51,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-08,199.1083,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-09,197.3978,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-10,194.0951,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-13,187.9708,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-14,189.4394,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-15,190.2908,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-16,191.5461,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-17,190.5474,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-20,191.8699,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-21,189.0302,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-22,186.9925,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-23,187.6026,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-24,184.8357,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-27,181.1505,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-28,179.9981,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-29,184.474,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-30,183.9481,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-01-31,185.8927,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-02-03,186.5887,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-02-04,187.7402,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-02-05,188.0012,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-02-06,188.2236,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-02-07,186.6001,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-02-10,183.4947,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-02-11,178.8097,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-02-12,178.0673,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-02-13,177.2214,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-02-14,173.7027,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-02-17,172.6017,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-02-18,170.6351,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-02-19,172.8542,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-02-20,173.7251,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-02-21,173.194,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-02-24,171.0281,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-02-25,170.5772,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-02-27,169.2761,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-02-28,167.2753,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-03,166.5363,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-04,167.4144,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-05,170.5378,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-06,173.0546,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-07,173.6464,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-10,171.8878,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-11,170.8118,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-12,170.9127,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-13,170.4454,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-17,170.8415,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-18,174.3065,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-19,176.277,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-20,177.2546,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-21,179.8765,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-24,181.6626,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-25,181.1499,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-26,178.8617,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-27,178.6535,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-28,178.5548,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-03-31,178.5628,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-04-01,178.3073,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-04-02,180.504,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-04-03,181.0205,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-04-04,176.8853,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-04-07,171.893,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-04-08,174.6198,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-04-09,173.4024,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-04-11,177.359,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-04-15,181.4688,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-04-16,182.6797,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-04-17,183.494,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-04-21,186.1086,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-04-22,187.4594,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-04-23,187.4918,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-04-24,187.4442,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-04-25,184.3892,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-04-28,184.7984,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-04-29,184.4749,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-04-30,181.8527,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-02,181.6763,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-05,183.67,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-06,180.8742,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-07,182.5147,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-08,181.2148,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-09,180.3079,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-12,185.5194,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-13,185.9199,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-14,188.3401,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-15,189.7716,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-16,190.5543,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-19,192.0015,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-20,190.162,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-21,190.2708,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-22,190.2297,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-23,190.7428,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-26,192.0116,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-27,191.6915,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-28,192.2322,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-29,192.4906,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-30,192.6772,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-05-31,192.6784,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-02,193.0141,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-03,193.3558,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-04,193.3241,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-05,193.4622,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-06,194.4367,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-09,196.2268,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-10,196.3203,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-11,196.3155,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-12,194.3159,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-13,193.8702,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-16,194.3117,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-17,194.4976,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-18,194.7498,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-19,192.1535,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-20,192.5872,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-23,192.973,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-24,194.4838,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-25,197.4405,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-26,197.2286,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-27,198.0688,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-06-30,200.3178,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-01,200.2672,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-02,199.3409,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-03,200.0186,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-04,200.6762,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-07,200.3235,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-08,200.4396,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-09,201.3287,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-10,201.5985,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-11,201.2606,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-14,202.0189,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-15,203.9268,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-16,203.6835,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-17,204.9043,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-18,204.0356,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-21,203.8028,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-22,203.3714,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-23,203.9043,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-24,202.721,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-25,199.4349,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-28,197.4629,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-29,197.8146,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-30,198.4508,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-07-31,197.489,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-01,194.9548,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-04,195.6536,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-05,194.9731,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-06,193.5756,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-07,193.0064,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-08,191.9575,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-11,193.1584,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-12,192.705,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-13,192.9222,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-14,193.4131,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-18,196.9203,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-19,198.0389,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-20,198.8477,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-21,200.0554,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-22,199.1156,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-25,198.7805,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-26,195.5946,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-28,194.4893,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-29,193.7532,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-08-31,193.7537,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-01,195.7343,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-02,196.2367,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-03,197.6325,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-04,197.6887,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-05,197.5939,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-08,197.448,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-09,198.2444,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-10,198.7075,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-11,198.9835,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-12,199.0716,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-15,200.0967,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-16,201.1795,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-17,201.82,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-18,201.5447,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-19,201.306,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-22,200.2539,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-23,199.4573,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-24,198.8861,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-25,197.3447,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-26,194.0973,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-09-30,193.8822,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-01,195.0856,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-03,196.2965,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-06,196.5483,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-07,196.4294,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-08,195.8587,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-09,195.0376,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-10,195.1185,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-13,194.5364,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-14,193.3975,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-15,194.7,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-16,196.9521,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-17,197.1075,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-20,197.5258,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-23,198.7521,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-24,198.4115,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-27,199.7965,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-28,200.6348,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-29,201.0375,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-30,200.5185,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-10-31,199.8234,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-03,200.9709,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-04,200.4678,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-06,197.8032,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-07,197.315,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-10,196.2451,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-11,196.4486,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-12,196.884,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-13,196.5465,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-14,197.0676,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-17,197.9212,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-18,196.9478,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-19,196.528,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-20,196.0732,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-21,194.2517,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-24,193.9092,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-25,194.2042,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-26,195.8555,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-27,195.149,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-28,194.9784,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-11-30,194.979,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-12-01,195.3626,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-12-02,194.4312,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-12-03,194.3355,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-12-04,193.4599,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-12-05,193.1451,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-12-08,190.1591,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-12-09,191.3573,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-12-10,191.2557,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-12-11,191.4952,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-12-12,192.3377,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-12-15,193.1325,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2025-12-16,191.3143,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
